Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
poker,0,0,0,1,0,0,0,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
brazilian buttlifts,0,0,0,0,1,0,0,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
rose bush trimming,0,0,0,0,0,0,0,0,0,0
trump gentleman scholar,0,0,0,0,0,0,1,0,0,0
share,0,0,0,0,0,0,0,0,0,0
animal poaching opium field land speculation,0,0,0,0,0,1,0,0,0,0
mexican women,0,0,0,0,1,0,0,0,0,0
donald trump support group,0,0,0,0,0,0,1,0,0,0
poker night,0,0,0,1,0,0,0,0,0,0
bitch,0,1,0,0,0,0,0,0,0,0
keep venmo_dollar,0,0,0,0,0,0,0,0,0,0
alaska,0,0,0,0,0,0,0,0,1,0
little extra since brazilian,0,0,0,0,1,0,0,0,0,0
refund brothel payment churros,0,1,0,0,0,0,0,0,0,0
armed robbery,0,0,0,0,0,1,0,0,0,0
worst mexican ever,0,0,0,0,1,0,0,0,0,0
beast,0,1,0,0,0,0,0,0,0,0
michelle obama,0,0,0,0,0,0,1,0,0,0
marijuana,0,0,0,1,0,0,0,0,0,0
divorce papers,0,0,0,0,0,0,0,1,0,0
cash money weed,0,0,0,1,0,0,0,0,0,0
airbnb gay pare,1,0,0,0,0,0,0,0,0,0
bills jameson lesbians,1,0,0,0,0,0,0,0,0,0
jacob dentist appointment,0,0,1,0,0,0,0,0,0,0
poker winnaa,0,0,0,1,0,0,0,0,0,0
trump über beer part,0,0,0,0,0,0,1,0,0,0
new york airbnb,0,0,0,0,0,0,0,0,1,0
sports therapy,0,0,1,0,0,0,0,0,0,0
georgia florida trip,0,0,0,0,0,0,0,0,1,0
fake id,0,0,0,0,0,1,0,0,0,0
know gay stuff,1,0,0,0,0,0,0,0,0,0
october rent,0,0,0,0,0,0,0,1,0,0
trump rally,0,0,0,0,0,0,1,0,0,0
stop supporting communism lauren,0,0,0,0,0,0,1,0,0,0
pimp fees,0,1,0,0,0,0,0,0,0,0
vegas drinks,0,0,0,0,0,0,0,0,1,0
underwear u made buy weird indian guy,0,0,0,0,1,0,0,0,0,0
h yeah,0,0,0,0,0,0,0,0,0,0
real husbands like wives go ikea alone d d d d d,0,0,0,0,0,0,0,1,0,0
cell la stuff,0,0,0,0,0,0,0,0,1,0
illegal firearms,0,0,0,0,0,1,0,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
hey ya,0,0,0,0,0,0,0,0,0,0
poker phillip king,0,0,0,1,0,0,0,0,0,0
black booze,0,0,0,0,1,0,0,0,0,0
sober bro drugs,0,0,0,1,0,0,0,0,0,0
obama president,0,0,0,0,0,0,1,0,0,0
august poppers,0,0,0,1,0,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
sperm donations,0,1,1,0,0,0,0,0,0,0
trump,0,0,0,0,0,0,1,0,0,0
queer eye binge,1,0,0,0,0,0,0,0,0,0
smuggling ice cream,0,0,0,1,0,0,0,0,0,0
glossy gloss nangai oil dark circle treatment,0,0,1,0,0,0,0,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
sexual activities,0,1,0,0,0,0,0,0,0,0
trump campaign,0,0,0,0,0,0,1,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
thailand,0,0,0,0,0,0,0,0,1,0
chicago trip,0,0,0,0,0,0,0,0,1,0
rent,0,0,0,0,0,0,0,1,0,0
rhode island subpar state,0,0,0,0,0,0,0,0,1,0
justdivorced godsplan,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
captain latvia doll fake,0,0,0,0,0,0,0,0,0,0
big gay,1,0,0,0,0,0,0,0,0,0
hawaii,0,0,0,0,0,0,0,0,1,0
big booty stripper,0,1,0,0,0,0,0,0,0,0
burt macklin fbi u d,0,0,0,0,0,1,0,0,0,0
supporting alcoholism,0,0,1,1,0,0,0,0,0,0
hairz political rants,0,0,0,0,0,0,1,0,0,0
tampa,0,0,0,0,0,0,0,0,1,0
sep anxiety,0,0,1,0,0,0,0,0,0,0
keeping connection queer eye alive steady,1,0,0,0,0,0,0,0,0,0
ann arbor,0,0,0,0,0,0,0,0,1,0
ireland expenses,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
child support for son charlie,0,0,0,0,0,0,0,1,0,0
verbally abuse,0,0,0,0,0,1,0,0,0,0
gay restaurant,1,0,0,0,0,0,0,0,0,0
donald trump haunted house,0,0,0,0,0,0,1,0,0,0
monday s political bribe,0,0,0,0,0,0,1,0,0,0
iceland uber,0,0,0,0,0,0,0,0,1,0
africa,0,0,0,0,1,0,0,0,0,0
train san diego,0,0,0,0,0,0,0,0,1,0
awesome daughter reward,0,0,0,0,0,0,0,1,0,0
fake id,0,0,0,0,0,1,0,0,0,0
indian spice,0,0,0,0,1,0,0,0,0,0
trip rhode island single handedly finding mid atlantic infrastructure,0,0,0,0,0,0,0,0,1,0
watching kathy griffin scream donald trump kardashians three hours,0,0,0,0,0,0,1,0,0,0
buy essentials target money maybe want help broke daughter,0,0,0,0,0,0,0,1,0,0
nips extra dollar bc miss queen,0,1,0,0,0,0,0,0,0,0
weed eater,0,0,0,1,0,0,0,0,0,0
el centro,0,0,0,0,0,0,0,0,1,0
losing car san jose,0,0,0,0,0,0,0,0,1,0
queer eye granchie,1,0,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
food lesbian,1,0,0,0,0,0,0,0,0,0
vodka beer oh yeah baby,0,0,0,0,0,0,0,0,0,0
canadian football,0,0,0,0,1,0,0,0,0,0
hi kyla mom bribing stop communicating daughter,0,0,0,0,0,0,0,1,0,0
group scientists funded nasa gave dolphins hallucinogenic drug lsd attempt communicate dolphins found dolphins vocal administered lsd,0,0,0,0,0,0,0,0,0,0
dickweed,0,1,0,0,0,0,0,0,0,0
youre gay,1,0,0,0,0,0,0,0,0,0
blowjobs,0,1,0,0,0,0,0,0,0,0
seth mom,0,0,0,0,0,0,0,1,0,0
clintons corruption,0,0,0,0,0,0,1,0,0,0
gay boy food,1,0,0,0,0,0,0,0,0,0
angels trumpet,0,0,0,0,0,0,1,0,0,0
helping herpes meds,0,0,1,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
sexual fantasy,0,1,0,0,0,0,0,0,0,0
wine,0,0,0,1,0,0,0,0,0,0
festival_beer venmo_dollar festival_floaty rocket_popsicle,0,0,0,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
hook,0,1,0,0,0,0,0,0,0,0
jager bomb,0,0,0,1,0,0,0,0,0,0
salary venmo_dollar,0,0,0,0,0,0,0,0,0,0
whoopsie,0,0,0,0,0,0,0,0,0,0
glasses thieves,0,0,0,0,0,1,0,0,0,0
divorce lawyer,0,0,0,0,0,0,0,1,0,0
tips mayor kentucky,0,0,0,0,0,0,1,0,0,0
texans red zone offense terrible,0,0,0,0,0,1,0,0,0,0
obama,0,0,0,0,0,0,1,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
golf guns booze,0,0,0,1,0,0,0,0,0,0
london,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
watching sweet son,0,0,0,0,0,0,0,1,0,0
bush,0,0,0,0,0,0,1,0,0,0
week dubai,0,0,0,0,0,0,0,0,1,0
hi,0,0,0,0,0,0,0,0,0,0
brazilian,0,0,0,0,1,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
george bush,0,0,0,0,0,0,1,0,0,0
indian saturday boys,0,0,0,0,1,0,0,0,0,0
san diego,0,0,0,0,0,0,0,0,1,0
beauty grace miss chinese chicago pt,0,0,0,0,1,0,0,0,0,0
jessie christ,0,0,0,0,1,0,0,0,0,0
daughter starving sorry,0,0,0,0,0,0,0,1,0,0
jew jew debt,0,0,0,0,1,0,0,0,0,0
brazilian baby,0,0,0,0,1,0,0,0,0,0
big fat dicks dipped sriracha,0,1,0,0,0,0,0,0,0,0
tequila tequila,0,0,0,1,0,0,0,0,0,0
gay boi,1,0,0,0,0,0,0,0,0,0
future council member represent district vote,0,0,0,0,0,0,1,0,0,0
adult stuff,0,1,0,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
iceland,0,0,0,0,0,0,0,0,1,0
hi,0,0,0,0,0,0,0,0,0,0
nasa fake,0,0,0,0,0,0,1,0,0,0
miami,0,0,0,0,0,0,0,0,1,0
hate poker,0,0,0,1,0,0,0,0,0,0
brad taylor daughter,0,0,0,0,0,0,0,1,0,0
love bitch,0,1,0,0,0,0,0,0,0,0
hello barath gay,1,0,0,0,0,0,0,0,0,0
cause gay,1,0,0,0,0,0,0,0,0,0
rick grimes gun,0,0,0,0,0,1,0,0,0,0
seattle trip,0,0,0,0,0,0,0,0,1,0
putin fault,0,0,0,0,0,0,1,0,0,0
better son hunter_dance,0,0,0,0,0,0,0,1,0,0
gay love,1,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
picked herpes pills tj u,0,0,1,0,0,0,0,0,0,0
heroin,0,0,0,1,0,0,0,0,0,0
ordered brown people schwarma hope ok,0,0,0,0,1,0,0,0,0,0
chinese creek,0,0,0,0,1,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
cure migraine milkshake something,0,0,1,0,0,0,0,0,0,0
brazilian,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
suture kit,0,0,1,0,0,0,0,0,0,0
la renta en san diego,0,0,0,0,0,0,0,0,1,0
poker,0,0,0,1,0,0,0,0,0,0
soho therapy session,0,0,1,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
instant diabetes,0,0,1,0,0,0,0,0,0,0
vatican,0,0,0,0,1,0,0,0,0,0
festival_beer thanks daughter owe,0,0,0,0,0,0,0,1,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
delhi,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
thai kid,0,0,0,0,1,0,0,0,0,0
headache june utilitiesgas,0,0,1,0,0,0,0,0,0,0
explicit sexual content,0,1,0,0,0,0,0,0,0,0
adult beverages,0,1,0,0,0,0,0,0,0,0
san diego,0,0,0,0,0,0,0,0,1,0
obama taste subs,0,0,0,0,0,0,1,0,0,0
black balls,0,0,0,0,1,0,0,0,0,0
donald trump told knock russian mf out,0,0,0,0,0,0,1,0,0,0
hi renta para august,0,0,0,0,0,0,0,0,0,0
thai,0,0,0,0,1,0,0,0,0,0
发红包了 venmo_dollar,0,0,0,0,0,0,0,0,0,0
magic_wand hocus pocus skull_pop tombstone,0,0,0,0,0,0,0,0,0,0
clinic,0,0,1,0,0,0,0,0,0,0
trump campaign donation,0,0,0,0,0,0,1,0,0,0
trump rally tickets,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
yay government,0,0,0,0,0,0,1,0,0,0
meth,0,0,0,1,0,0,0,0,0,0
apparently son costs money,0,0,0,0,0,0,0,1,0,0
stuff bus school supplies,0,0,0,0,0,0,0,0,0,0
lovely handsome son,0,0,0,0,0,0,0,1,0,0
aussie babe,0,1,0,0,1,0,0,0,0,0
blow dolls,0,1,0,0,0,0,0,0,0,0
wine n dine,0,0,0,1,0,0,0,0,0,0
husband says owe well thanks,0,0,0,0,0,0,0,1,0,0
doctor,0,0,1,0,0,0,0,0,0,0
indian wells,0,0,0,0,1,0,0,0,0,0
biological weapons putin,0,0,0,0,0,0,1,0,0,0
oct rent,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
hiiiiiiiney,0,0,0,0,0,0,0,0,0,0
eye doctor,0,0,1,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
best husband ever,0,0,0,0,0,0,0,1,0,0
jewish people,0,0,0,0,1,0,0,0,0,0
olga s mexican,0,0,0,0,1,0,0,0,0,0
homo,1,0,0,0,0,0,0,0,0,0
vegas,0,0,0,0,0,0,0,0,1,0
beating russians time runs,0,0,0,0,1,1,0,0,0,0
chinese nom noms,0,0,0,0,1,0,0,0,0,0
big dope,0,0,0,1,0,0,0,0,0,0
blow one place bud,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
scaffolding build trump wall,0,0,0,0,0,0,1,0,0,0
yeah yeah,0,0,0,0,0,0,0,0,0,0
heroin,0,0,0,1,0,0,0,0,0,0
doctor medicine,0,0,1,0,0,0,0,0,0,0
emily dumbass,0,1,0,0,0,0,0,0,0,0
new york,0,0,0,0,0,0,0,0,1,0
donald trump haunted house,0,0,0,0,0,0,1,0,0,0
one bet one time,0,0,0,0,0,0,0,0,0,0
teas son teas,0,0,0,0,0,0,0,1,0,0
blackout bus,0,0,0,0,0,1,0,0,0,0
hey everyone else give camden money going indian kids need,0,0,0,0,1,0,0,0,0,0
guess almost husband wants treat,0,0,0,0,0,0,0,1,0,0
turned prison life without parole,0,0,0,0,0,1,0,0,0,0
conversion therapy,0,0,1,0,0,0,0,0,0,0
wonderful florida trip,0,0,0,0,0,0,0,0,1,0
weed,0,0,0,1,0,0,0,0,0,0
adult tings,0,1,0,0,0,0,0,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
nyc weekend fun,0,0,0,0,0,0,0,0,1,0
took pill ibiza,0,0,1,0,0,0,0,0,0,0
hong kong,0,0,0,0,0,0,0,0,1,0
children therapy,0,0,1,0,0,0,0,0,0,0
gateway drug,0,0,0,1,0,0,0,0,0,0
amnesia,0,0,1,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
queer meals,1,0,0,0,0,0,0,0,0,0
putin,0,0,0,0,0,0,1,0,0,0
barack knee sexee,0,0,0,0,0,0,1,0,0,0
deck destruction thanks,0,0,0,0,0,1,0,0,0,0
miles matt trump fall camping,0,0,0,0,0,0,1,0,0,0
new york prices,0,0,0,0,0,0,0,0,1,0
sexual relations,0,1,0,0,0,0,0,0,0,0
raph sexually abused,0,0,0,0,0,1,0,0,0,0
small phallic missiles,0,0,0,0,0,1,0,0,0,0
blood orange,0,0,0,0,0,0,0,0,0,0
greedy bitch,0,1,0,0,0,0,0,0,0,0
strip show,0,1,0,0,0,0,0,0,0,0
niger,0,0,0,0,1,0,0,0,0,0
mom son things,0,0,0,0,0,0,0,1,0,0
hiv treatment,0,0,1,0,0,0,0,0,0,0
nyc,0,0,0,0,0,0,0,0,1,0
client stephani lomeli brazilian blow shampoo conditioner ionic bonding spray,0,0,0,0,1,0,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
biden thursday walk,0,0,0,0,0,0,1,0,0,0
rash guard,0,0,1,0,0,0,0,0,0,0
yeah,0,0,0,0,0,0,0,0,0,0
mom gay,1,0,0,0,0,0,0,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
bloody good escape,0,1,0,0,0,0,0,0,0,0
cause gay,1,0,0,0,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
b c fav daughter,0,0,0,0,0,0,0,1,0,0
make kansas gay,1,0,0,0,0,0,0,0,0,0
fbi bribe,0,0,0,0,0,1,0,0,0,0
france,0,0,0,0,0,0,0,0,1,0
hi,0,0,0,0,0,0,0,0,0,0
stop bitching,0,1,0,0,0,0,0,0,0,0
immunization certificate,0,0,1,0,0,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
tokyo table,0,0,0,0,0,0,0,0,1,0
trump presidential compain donation,0,0,0,0,0,0,1,0,0,0
mom bar,0,0,0,0,0,0,0,1,0,0
babysitting,0,0,0,0,0,0,0,1,0,0
trump rally ticket,0,0,0,0,0,0,1,0,0,0
dallas dallas,0,0,0,0,0,0,0,0,1,0
little mexican guy lol,0,0,0,0,1,0,0,0,0,0
gay town,1,0,0,0,0,0,0,0,0,0
mallards gayme,1,0,0,0,0,0,0,0,0,0
contribute daughter day,0,0,0,0,0,0,0,1,0,0
bake sale stuff _ end trafficking,0,0,0,0,0,1,0,0,0,0
trump,0,0,0,0,0,0,1,0,0,0
gay lover,1,0,0,0,0,0,0,0,0,0
bet bet,0,0,0,1,0,0,0,0,0,0
taxation government regulated theft,0,0,0,0,0,0,1,0,0,0
swear god pistol whip next guy says shenanigans,0,0,0,0,0,1,0,0,0,0
re gay,1,0,0,0,0,0,0,0,0,0
ur pregnant,0,0,1,0,0,0,0,0,0,0
using wisdom teeth meds get high bffs,0,1,1,0,0,0,0,0,0,0
dinner husband lover mine,0,0,0,0,0,0,0,1,0,0
brothel,0,1,0,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
hola,0,0,0,0,0,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
massage husband,0,0,0,0,0,0,0,1,0,0
vending machine want cliff bar,0,0,0,1,0,0,0,0,0,0
irish,0,0,0,0,1,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
seattle rooftop drinks food,0,0,0,0,0,0,0,0,1,0
tipout,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
pimp mobile,0,1,0,0,0,0,0,0,0,0
nyc,0,0,0,0,0,0,0,0,1,0
husbands hotel room,0,0,0,0,0,0,0,1,0,0
son needs haircut food,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
sexual healing,0,1,0,0,0,0,0,0,0,0
dubai,0,0,0,0,0,0,0,0,1,0
fit aids,0,0,1,0,0,0,0,0,0,0
uber doctor,0,0,1,0,0,0,0,0,0,0
karaoke cleveland,0,0,0,0,0,0,0,0,1,0
proper irish whiskey,0,0,0,0,1,0,0,0,0,0
dads adopted even mexican,0,0,0,0,1,0,0,1,0,0
bought drinks derwood job think reasonable pain still think,0,0,1,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
even punishment metris fault,0,0,0,0,0,1,0,0,0,0
august denver rent,0,0,0,0,0,0,0,0,1,0
bc today date domesticviolenceawareness,0,0,0,0,0,1,0,0,0,0
beer queer,1,0,0,0,0,0,0,0,0,0
gift joe biden place party wife falls,0,0,0,0,0,0,1,0,0,0
got divorced,0,0,0,0,0,0,0,1,0,0
irish stuff,0,0,0,0,1,0,0,0,0,0
maria likes better going court full custody,0,0,0,0,0,1,0,0,0,0
lesbian cousin smoothie,1,0,0,0,0,0,0,0,0,0
open sore,0,0,1,0,0,0,0,0,0,0
nerf gun shots,0,0,0,0,0,1,0,0,0,0
butchers daughter u d,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
awesome daughter,0,0,0,0,0,0,0,1,0,0
room filled pseudo gay men,1,0,0,0,0,0,0,0,0,0
indian creek,0,0,0,0,1,0,0,0,0,0
bail must daughter thing,0,0,0,0,0,1,0,0,0,0
ty,0,0,0,0,0,0,0,0,0,0
oppressive government taxes,0,0,0,0,0,0,1,0,0,0
rash,0,0,1,0,0,0,0,0,0,0
better thief u,0,0,0,0,0,1,0,0,0,0
communism win,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
additional funds add yearly donation donald trump foundation,0,0,0,0,0,0,1,0,0,0
day keeps doctor away,0,0,1,0,0,0,0,0,0,0
gay bar,1,0,0,0,0,0,0,0,0,0
casino winnings venmodollar,0,0,0,1,0,0,0,0,0,0
special xxs condoms,0,1,0,0,0,0,0,0,0,0
vomit,0,0,1,0,0,0,0,0,0,0
mystic vision,0,0,0,0,0,0,0,0,0,0
pornhub,0,1,0,0,0,0,0,0,0,0
beers,0,0,0,1,0,0,0,0,0,0
dollars,0,1,0,0,0,0,0,0,0,0
intervening time japanese government deliberately sought deceive united states false statements expressions hope continued peace,0,0,0,0,0,0,1,0,0,0
son never,0,0,0,0,0,0,0,1,0,0
thank best daughter ever,0,0,0,0,0,0,0,1,0,0
non gmo government conspiracy potatoes,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
music shares deity hunt mountain wilds mystic energy,0,0,0,0,0,0,0,0,0,0
sexual advice,0,1,0,0,0,0,0,0,0,0
ally nash bash,0,1,0,0,0,0,0,0,0,0
gaysh fudz,1,0,0,0,0,0,0,0,0,0
blair witch project,0,0,0,0,0,0,0,0,0,0
blow trump pool toy,0,0,0,0,0,0,1,0,0,0
fit much stuff prison pocket,0,0,0,0,0,1,0,0,0,0
antiwalking medicine,0,0,1,0,0,0,0,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
ur mom plan b pill,0,0,1,0,0,0,0,0,0,0
post enemy,0,0,0,0,0,1,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
italiano,0,0,0,0,1,0,0,0,0,0
gays,1,0,0,0,0,0,0,0,0,0
movie tix husband,0,0,0,0,0,0,0,1,0,0
bryson doctor visit,0,0,1,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
sept rent,0,0,0,0,0,0,0,1,0,0
indian,0,0,0,0,1,0,0,0,0,0
tokyo housing,0,0,0,0,0,0,0,0,1,0
father daughter,0,0,0,0,0,0,0,1,0,0
u got eczema,0,0,1,0,0,0,0,0,0,0
thank daughter,0,0,0,0,0,0,0,1,0,0
intro us government,0,0,0,0,0,0,1,0,0,0
gay stuff,1,0,0,0,0,0,0,0,0,0
std medication paris,0,0,1,0,0,0,0,0,0,0
aids treatment,0,0,1,0,0,0,0,0,0,0
drunk bastard,0,1,0,1,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
august rent rest either thursday friday,0,0,0,0,0,0,0,1,0,0
trump,0,0,0,0,0,0,1,0,0,0
go brown people,0,0,0,0,1,0,0,0,0,0
vote pt prom queen,0,0,0,0,0,0,1,0,0,0
lgbt,1,0,0,0,0,0,0,0,0,0
daily burglary,0,0,0,0,0,1,0,0,0,0
collin bag fee return trip florida,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
gay princes,1,0,0,0,0,0,0,0,0,0
accepting request supporting jdrf organization dedicated finding cure type diabetes autoimmune effects many people including family members thank advance support,0,0,1,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
hot husband,0,0,0,0,0,0,0,1,0,0
still best ex husband world,0,0,0,0,0,0,0,1,0,0
thomas geile sports medicine club dues,0,0,1,0,0,0,0,0,0,0
big bet,0,0,0,1,0,0,0,0,0,0
expensive beer,0,0,0,1,0,0,0,0,0,0
trump über beer part,0,0,0,0,0,0,1,0,0,0
metoo blm imwithher,0,0,0,0,0,1,0,0,0,0
cheap bastard,0,1,0,0,0,0,0,0,0,0
divorce attorney,0,0,0,0,0,0,0,1,0,0
asian pl,0,0,0,0,1,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
ur mom gay,1,0,0,0,0,0,0,0,0,0
son son,0,0,0,0,0,0,0,1,0,0
malia obama future wifr,0,0,0,0,0,0,1,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
body pain,0,0,1,0,0,0,0,0,0,0
deia son michael family prayers,0,0,0,0,0,0,0,1,0,0
drug money,0,0,0,1,0,0,0,0,0,0
bailing prison thailand,0,0,0,0,0,1,0,0,0,0
second favorite daughter,0,0,0,0,0,0,0,1,0,0
fries aids,0,0,1,0,0,0,0,0,0,0
smart daughter,0,0,0,0,0,0,0,1,0,0
narcotic danger sticks,0,0,0,1,0,0,0,0,0,0
london,0,0,0,0,0,0,0,0,1,0
gas back dallas,0,0,0,0,0,0,0,0,1,0
hope helps rash,0,0,1,0,0,0,0,0,0,0
venmo gay,1,0,0,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
adult things,0,1,0,0,0,0,0,0,0,0
burn blackmail photos dancing naked aba,0,0,0,0,0,1,0,0,0,0
used either marg beer therapy,0,0,1,0,0,0,0,0,0,0
vlad putin,0,0,0,0,0,0,1,0,0,0
adult products jazz,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
black free people top,0,0,0,0,1,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
san diego temple,0,0,0,0,0,0,0,0,1,0
dead president,0,0,0,0,0,0,1,0,0,0
smart wall switch,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
sexual services,0,1,0,0,0,0,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
blackout city population,0,0,0,0,0,1,0,0,0,0
miss clarkson mrs obama,0,0,0,0,0,0,1,0,0,0
chicago airbnb,0,0,0,0,0,0,0,0,1,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
indian goodness,0,0,0,0,1,0,0,0,0,0
canadian war maybe ever,0,0,0,0,1,0,0,0,0,0
ex abortion,0,0,1,0,0,0,0,0,0,0
doctor food,0,0,1,0,0,0,0,0,0,0
conspiracy theory meeting,0,0,0,0,0,1,0,0,0,0
true queen forever first lady michelle lavaughn robinson obama,0,0,0,0,0,0,1,0,0,0
strippers,0,1,0,0,0,0,0,0,0,0
bailing jail,0,0,0,0,0,1,0,0,0,0
pool son next weeks,0,0,0,0,0,0,0,1,0,0
best mom ever,0,0,0,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
serial killer survival funds,0,0,0,0,0,1,0,0,0,0
father daughter dance,0,0,0,0,0,0,0,1,0,0
ouch,0,0,0,0,0,0,0,0,0,0
human trafficking,0,0,0,0,0,1,0,0,0,0
bet,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
iceland stuff,0,0,0,0,0,0,0,0,1,0
blowjobs,0,1,0,0,0,0,0,0,0,0
divorce papers,0,0,0,0,0,0,0,1,0,0
gay muney,1,0,0,0,0,0,0,0,0,0
cuban missile,0,0,0,0,0,1,0,0,0,0
constipation medicine,0,0,1,0,0,0,0,0,0,0
heroin,0,0,0,1,0,0,0,0,0,0
sup dumbass,0,1,0,0,0,0,0,0,0,0
happy birthday mr president,0,0,0,0,0,0,1,1,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
well guess last blackmail payment,0,0,0,0,0,1,0,0,0,0
gay hookerz,1,0,0,0,0,0,0,0,0,0
feel attacked,0,0,0,0,0,1,0,0,0,0
trump tyty,0,0,0,0,0,0,1,0,0,0
smart water work husband,0,0,0,0,0,0,0,1,0,0
highway jail,0,0,0,0,0,1,0,0,0,0
doctor douche,0,0,1,0,0,0,0,0,0,0
blackout stuff r dead,0,0,0,0,0,1,0,0,0,0
mall chinese,0,0,0,0,1,0,0,0,0,0
casino,0,0,0,1,0,0,0,0,0,0
love son ill send,0,0,0,0,0,0,0,1,0,0
husband sells drugs,0,0,0,0,0,0,0,1,0,0
sluts services,0,1,0,0,0,0,0,0,0,0
good german waddah,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
nothing illegal asking,0,0,0,0,0,1,0,0,0,0
husband fred,0,0,0,0,0,0,0,1,0,0
ouch,0,0,0,0,0,0,0,0,0,0
boobies,0,1,0,0,0,0,0,0,0,0
child abuse,0,0,0,0,0,1,0,0,0,0
badass trip mission makeout hot irish men,0,1,0,0,0,0,0,0,0,0
san diego fun date,0,0,0,0,0,0,0,0,1,0
adult dinner,0,1,0,0,0,0,0,0,0,0
elon musk propaganda pizza,0,0,0,0,0,0,1,0,0,0
prepay abuse,0,0,0,0,0,1,0,0,0,0
